ts,camera,dur_2k,dur_7k,dur_diff,dur_match,ahash_dist,frame_match,path_2k,path_7k,ride_dir_2k,note,dur_diff_7k_minus_2k
20240422122823,front,535.966,536.0,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_17/ride_34287_20240422122823/recordings/5346905d984d2f16a96470a4fd376f04_ride_34287__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240422122823_front_camera.mp4,frodobots_data/output_rides_17/ride_34287_20240422122823,,0.033999999999991815
20240423105251,front,74.666,74.7,0.034000000000006,True,1.0,True,frodobots_data/output_rides_17/ride_34801_20240423105251/recordings/ddfa014415452ac8d51591b6f1c962c5_ride_34801__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240423105251_front_camera.mp4,frodobots_data/output_rides_17/ride_34801_20240423105251,,0.034000000000006025
20240424074353,front,458.216,458.25,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_18/ride_35257_20240424074353/recordings/c1c0ec328b47bfa8d80b478860388443_ride_35257__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240424074353_front_camera.mp4,frodobots_data/output_rides_18/ride_35257_20240424074353,,0.033999999999991815
20240424095030,front,270.566,270.6,0.0340000000000486,True,0.0,True,frodobots_data/output_rides_18/ride_35332_20240424095030/recordings/8f61c51e414746ad574f73b2499f0a06_ride_35332__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240424095030_front_camera.mp4,frodobots_data/output_rides_18/ride_35332_20240424095030,,0.03400000000004866
20240425094913,front,267.866,267.9,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_18/ride_35852_20240425094913/recordings/d1b7b54c30421da5247d6f94036f95cb_ride_35852__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240425094913_front_camera.mp4,frodobots_data/output_rides_18/ride_35852_20240425094913,,0.033999999999991815
20240425104343,front,306.716,306.75,0.0339999999999918,True,4.0,True,frodobots_data/output_rides_18/ride_35879_20240425104343/recordings/9b23b91ed9493098836423b0e68d0176_ride_35879__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240425104343_front_camera.mp4,frodobots_data/output_rides_18/ride_35879_20240425104343,,0.033999999999991815
20240425112356,front,312.766,312.8,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_18/ride_35899_20240425112356/recordings/1ed943568846df50085087a5b6ab4762_ride_35899__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240425112356_front_camera.mp4,frodobots_data/output_rides_18/ride_35899_20240425112356,,0.033999999999991815
20240426065949,front,926.916,926.95,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_19/ride_36227_20240426065949/recordings/501b67363c4348b14309b0b22526dd68_ride_36227__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426065949_front_camera.mp4,frodobots_data/output_rides_19/ride_36227_20240426065949,,0.033999999999991815
20240426080545,front,411.216,411.25,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_19/ride_36252_20240426080545/recordings/e7d25b65a546e1c08ee83db414d4bcb4_ride_36252__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426080545_front_camera.mp4,frodobots_data/output_rides_19/ride_36252_20240426080545,,0.033999999999991815
20240426083424,front,307.716,307.75,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_19/ride_36269_20240426083424/recordings/50febcf58d413f6d7adb9a9a499f5eae_ride_36269__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240426083424_front_camera.mp4,frodobots_data/output_rides_19/ride_36269_20240426083424,,0.033999999999991815
20240426084842,front,614.674,614.7,0.0260000000000673,True,2.0,True,frodobots_data/output_rides_19/ride_36284_20240426084842/recordings/a0664a0f0c423702a6c8b5ab5e9be41a_ride_36284__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240426084842_front_camera.mp4,frodobots_data/output_rides_19/ride_36284_20240426084842,,0.026000000000067303
20240426131331,front,566.266,566.3,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_19/ride_36339_20240426131331/recordings/0037de395841268b10be488b527e2eac_ride_36339__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426131331_front_camera.mp4,frodobots_data/output_rides_19/ride_36339_20240426131331,,0.033999999999991815
20240426140227,front,426.766,426.8,0.0339999999999918,True,4.0,True,frodobots_data/output_rides_19/ride_36352_20240426140227/recordings/7195a6ecdb47fd6b311ae093a9dba53c_ride_36352__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426140227_front_camera.mp4,frodobots_data/output_rides_19/ride_36352_20240426140227,,0.033999999999991815
20240429052525,front,655.861,655.9,0.0389999999999872,True,0.0,True,frodobots_data/output_rides_20/ride_37294_20240429052525/recordings/ac6f164ec946ce4782a8c4a38c7949fc_ride_37294__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240429052525_front_camera.mp4,frodobots_data/output_rides_20/ride_37294_20240429052525,,0.03899999999998727
20240429084602,front,282.016,282.05,0.0339999999999918,True,2.0,True,frodobots_data/output_rides_20/ride_37349_20240429084602/recordings/6b83adc4034f5a425aaa1ead0d2b0c2c_ride_37349__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240429084602_front_camera.mp4,frodobots_data/output_rides_20/ride_37349_20240429084602,,0.033999999999991815
20240429104339,front,274.966,275.0,0.0339999999999918,True,3.0,True,frodobots_data/output_rides_20/ride_37376_20240429104339/recordings/46e4c304994811a1c60b6f8f2b502436_ride_37376__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240429104339_front_camera.mp4,frodobots_data/output_rides_20/ride_37376_20240429104339,,0.033999999999991815
20240429113440,front,537.866,537.9,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_20/ride_37391_20240429113440/recordings/d66648127c4cf3a42a6f7d98606efab3_ride_37391__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240429113440_front_camera.mp4,frodobots_data/output_rides_20/ride_37391_20240429113440,,0.033999999999991815
20240429121541,front,582.266,582.3,0.0339999999999918,True,3.0,True,frodobots_data/output_rides_20/ride_37401_20240429121541/recordings/e377d8826d40244c74b420bb22f30742_ride_37401__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240429121541_front_camera.mp4,frodobots_data/output_rides_20/ride_37401_20240429121541,,0.033999999999991815
20240430073022,front,659.966,660.0,0.0339999999999918,True,4.0,True,frodobots_data/output_rides_20/ride_37774_20240430073022/recordings/62442cd7114a7e6bd483009bf43f334e_ride_37774__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240430073022_front_camera.mp4,frodobots_data/output_rides_20/ride_37774_20240430073022,,0.033999999999991815
20240430103228,front,440.366,440.4,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_20/ride_37828_20240430103228/recordings/61ddd065534394a16a119b977aecaa15_ride_37828__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240430103228_front_camera.mp4,frodobots_data/output_rides_20/ride_37828_20240430103228,,0.033999999999991815
20240430112456,front,522.166,522.2,0.0339999999999918,True,6.0,True,frodobots_data/output_rides_20/ride_37845_20240430112456/recordings/7d56722ebd43bf94dc82928ca6dc0e8f_ride_37845__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240430112456_front_camera.mp4,frodobots_data/output_rides_20/ride_37845_20240430112456,,0.033999999999991815
20240430133014,front,397.966,398.0,0.0339999999999918,True,4.0,True,frodobots_data/output_rides_20/ride_37881_20240430133014/recordings/2c59758e4c4c7414bfbc5baeeeab9598_ride_37881__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240430133014_front_camera.mp4,frodobots_data/output_rides_20/ride_37881_20240430133014,,0.033999999999991815
20240501090219,front,276.366,276.4,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_21/ride_38539_20240501090219/recordings/2c294ee7c84a447a26efb7b98e56052d_ride_38539__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240501090219_front_camera.mp4,frodobots_data/output_rides_21/ride_38539_20240501090219,,0.033999999999991815
20240501100413,front,942.785,942.8,0.0149999999999863,True,1.0,True,frodobots_data/output_rides_21/ride_38564_20240501100413/recordings/1105b46bc241412f4b30d891ddfd63f7_ride_38564__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240501100413_front_camera.mp4,frodobots_data/output_rides_21/ride_38564_20240501100413,,0.014999999999986358
20240501130806,front,439.466,439.5,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_21/ride_38618_20240501130806/recordings/9f0f3fa595423ee499ad5ca2b32014bc_ride_38618__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240501130806_front_camera.mp4,frodobots_data/output_rides_21/ride_38618_20240501130806,,0.033999999999991815
20240502103852,front,361.776,361.8,0.0240000000000009,True,0.0,True,frodobots_data/output_rides_21/ride_39218_20240502103852/recordings/9e3772a5a2480314907192887f56a201_ride_39218__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240502103852_front_camera.mp4,frodobots_data/output_rides_21/ride_39218_20240502103852,,0.02400000000000091
20240502112720,front,358.466,358.5,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_22/ride_39252_20240502112720/recordings/d49826abb8467b654d8a48a201bbc722_ride_39252__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240502112720_front_camera.mp4,frodobots_data/output_rides_22/ride_39252_20240502112720,,0.033999999999991815
20240503115252,front,130.316,130.35,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_22/ride_39932_20240503115252/recordings/8c73e5758a4f6a91a8c6dead005ab611_ride_39932__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240503115252_front_camera.mp4,frodobots_data/output_rides_22/ride_39932_20240503115252,,0.033999999999991815
