ts,camera,dur_2k,dur_7k,dur_diff,dur_match,ahash_dist,frame_match,path_2k,path_7k,ride_dir_2k,note,dur_diff_7k_minus_2k
20240411164937,front,684.616,684.65,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_12/ride_29863_20240411164937/recordings/fbbe9da07447bfdb2e932ea4002ce9bd_ride_29863__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_c95741_20240411164937_front_camera.mp4,frodobots_data/output_rides_12/ride_29863_20240411164937,,0.033999999999991815
20240411172750,front,704.916,704.95,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_12/ride_29871_20240411172750/recordings/b3a39e933245e79d5f83c488a1468eba_ride_29871__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_c95741_20240411172750_front_camera.mp4,frodobots_data/output_rides_12/ride_29871_20240411172750,,0.033999999999991815
20240412081529,front,254.766,254.8,0.0340000000000202,True,3.0,True,frodobots_data/output_rides_12/ride_30129_20240412081529/recordings/00e25026c340ca6562e7a29293bad11d_ride_30129__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240412081529_front_camera.mp4,frodobots_data/output_rides_12/ride_30129_20240412081529,,0.034000000000020236
20240416075220,front,515.821999,515.85,0.0280010000000174,True,0.0,True,frodobots_data/output_rides_14/ride_31359_20240416075220/recordings/2ed8e5eb254e892c802045bbbbef752c_ride_31359__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240416075220_front_camera.mp4,frodobots_data/output_rides_14/ride_31359_20240416075220,,0.028001000000017484
20240416104537,front,306.516,306.55,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_14/ride_31395_20240416104537/recordings/2542701c8546141ff8a780a792e5540f_ride_31395__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240416104537_front_camera.mp4,frodobots_data/output_rides_14/ride_31395_20240416104537,,0.033999999999991815
20240416112554,front,935.066,935.1,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_14/ride_31407_20240416112554/recordings/bbb5bb1ea740209892f630917208fab7_ride_31407__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240416112554_front_camera.mp4,frodobots_data/output_rides_14/ride_31407_20240416112554,,0.033999999999991815
20240417085134,front,608.916,608.95,0.0339999999999918,True,3.0,True,frodobots_data/output_rides_14/ride_31824_20240417085134/recordings/b73ed452084367785415dfa6f13e203a_ride_31824__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240417085134_front_camera.mp4,frodobots_data/output_rides_14/ride_31824_20240417085134,,0.033999999999991815
20240417092801,front,100.866,100.9,0.034000000000006,True,3.0,True,frodobots_data/output_rides_14/ride_31839_20240417092801/recordings/b1c4e1a8c44429307261b39c8a232cda_ride_31839__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240417092801_front_camera.mp4,frodobots_data/output_rides_14/ride_31839_20240417092801,,0.034000000000006025
20240417120904,front,356.416,356.45,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_14/ride_31879_20240417120904/recordings/58dbaf3c9349271c06f64cb322a62180_ride_31879__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240417120904_front_camera.mp4,frodobots_data/output_rides_14/ride_31879_20240417120904,,0.033999999999991815
20240418080327,front,292.216,292.25,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_15/ride_32217_20240418080327/recordings/ef889024894aff73743d96b17e296c3f_ride_32217__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240418080327_front_camera.mp4,frodobots_data/output_rides_15/ride_32217_20240418080327,,0.033999999999991815
20240418103858,front,449.716,449.75,0.0339999999999918,True,2.0,True,frodobots_data/output_rides_15/ride_32296_20240418103858/recordings/01b7bbfc054936253b7350ac402dadd6_ride_32296__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240418103858_front_camera.mp4,frodobots_data/output_rides_15/ride_32296_20240418103858,,0.033999999999991815
20240418115354,front,301.866,301.9,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_15/ride_32333_20240418115354/recordings/0b0ca437744efdcf223ee68ca021e27d_ride_32333__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240418115354_front_camera.mp4,frodobots_data/output_rides_15/ride_32333_20240418115354,,0.033999999999991815
20240419085357,front,543.366,543.4,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_15/ride_32769_20240419085357/recordings/d0ae95453247e239cab26cacf26bfe8d_ride_32769__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240419085357_front_camera.mp4,frodobots_data/output_rides_15/ride_32769_20240419085357,,0.033999999999991815
20240422075720,front,339.566,339.6,0.0340000000000486,True,1.0,True,frodobots_data/output_rides_17/ride_34176_20240422075720/recordings/a96dd766814fb16df5c71498d5aa6bcf_ride_34176__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240422075720_front_camera.mp4,frodobots_data/output_rides_17/ride_34176_20240422075720,,0.03400000000004866
20240422114422,front,1096.566,1096.6,0.0339999999998781,True,2.0,True,frodobots_data/output_rides_17/ride_34268_20240422114422/recordings/0be5f168fc43ae81b09f37b7688567a8_ride_34268__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240422114422_front_camera.mp4,frodobots_data/output_rides_17/ride_34268_20240422114422,,0.03399999999987813
20240423094210,front,703.916,703.95,0.0339999999999918,True,3.0,True,frodobots_data/output_rides_17/ride_34777_20240423094210/recordings/1c30bbe33c4eca5bb6f1f0b246796396_ride_34777__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240423094210_front_camera.mp4,frodobots_data/output_rides_17/ride_34777_20240423094210,,0.033999999999991815
20240423103558,front,941.416,941.45,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_17/ride_34792_20240423103558/recordings/ff6faa22994d77ada83ac09f8065ee1f_ride_34792__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240423103558_front_camera.mp4,frodobots_data/output_rides_17/ride_34792_20240423103558,,0.033999999999991815
20240424082647,front,454.916,454.95,0.0339999999999918,True,3.0,True,frodobots_data/output_rides_18/ride_35278_20240424082647/recordings/8d906cbd0848bbaad14925947bfb09d1_ride_35278__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240424082647_front_camera.mp4,frodobots_data/output_rides_18/ride_35278_20240424082647,,0.033999999999991815
20240425092442,front,458.116,458.15,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_18/ride_35839_20240425092442/recordings/36790c01dc455624c01d8e99c08b8225_ride_35839__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240425092442_front_camera.mp4,frodobots_data/output_rides_18/ride_35839_20240425092442,,0.033999999999991815
20240425100548,front,316.877,316.9,0.0229999999999677,True,1.0,True,frodobots_data/output_rides_18/ride_35862_20240425100548/recordings/e1a05a6106428b42caccab846aa16e3e_ride_35862__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240425100548_front_camera.mp4,frodobots_data/output_rides_18/ride_35862_20240425100548,,0.022999999999967713
20240425111823,front,270.516,270.55,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_18/ride_35896_20240425111823/recordings/4813595f5d4b2f27bb4048910c13aa3b_ride_35896__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240425111823_front_camera.mp4,frodobots_data/output_rides_18/ride_35896_20240425111823,,0.033999999999991815
20240425113012,front,311.016,311.05,0.0339999999999918,True,2.0,True,frodobots_data/output_rides_18/ride_35903_20240425113012/recordings/f11b9b620c42865514dbe4a7714409aa_ride_35903__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240425113012_front_camera.mp4,frodobots_data/output_rides_18/ride_35903_20240425113012,,0.033999999999991815
20240426075726,front,235.866,235.9,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_19/ride_36246_20240426075726/recordings/cff6813be74ae4f940d0f5bf2c2f70a4_ride_36246__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426075726_front_camera.mp4,frodobots_data/output_rides_19/ride_36246_20240426075726,,0.033999999999991815
20240426081355,front,564.516,564.55,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_19/ride_36258_20240426081355/recordings/7608fafc274f0c4e6ee08782d0b30755_ride_36258__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426081355_front_camera.mp4,frodobots_data/output_rides_19/ride_36258_20240426081355,,0.033999999999991815
20240426084825,front,359.273,359.35,0.0769999999999981,True,1.0,True,frodobots_data/output_rides_19/ride_36283_20240426084825/recordings/faef454e724bf6509f6d9db443b60698_ride_36283__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426084825_front_camera.mp4,frodobots_data/output_rides_19/ride_36283_20240426084825,,0.07699999999999818
20240426123132,front,488.816,488.85,0.0340000000000486,True,0.0,True,frodobots_data/output_rides_19/ride_36327_20240426123132/recordings/34c1096e4247267e34bf3b8f744baace_ride_36327__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426123132_front_camera.mp4,frodobots_data/output_rides_19/ride_36327_20240426123132,,0.03400000000004866
20240426132647,front,399.216,399.25,0.0339999999999918,True,2.0,True,frodobots_data/output_rides_19/ride_36346_20240426132647/recordings/b9673b008644e04ebcca458393a3fe03_ride_36346__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426132647_front_camera.mp4,frodobots_data/output_rides_19/ride_36346_20240426132647,,0.033999999999991815
20240426151614,front,29.416,29.45,0.0339999999999989,True,0.0,True,frodobots_data/output_rides_19/ride_36368_20240426151614/recordings/94c364f656446388b66cdc8478def1bd_ride_36368__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426151614_front_camera.mp4,frodobots_data/output_rides_19/ride_36368_20240426151614,,0.03399999999999892
20240429055148,front,852.216,852.25,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_20/ride_37306_20240429055148/recordings/c8bcf944cd40656733b721b4554b146f_ride_37306__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240429055148_front_camera.mp4,frodobots_data/output_rides_20/ride_37306_20240429055148,,0.033999999999991815
20240429092005,front,887.166,887.2,0.0339999999999918,True,2.0,True,frodobots_data/output_rides_20/ride_37355_20240429092005/recordings/5fdc4601794fda73857c34bffa3af8dd_ride_37355__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240429092005_front_camera.mp4,frodobots_data/output_rides_20/ride_37355_20240429092005,,0.033999999999991815
20240429112640,front,359.416,359.45,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_20/ride_37389_20240429112640/recordings/788e3efc564b7d3c9e0b8e98ec921669_ride_37389__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240429112640_front_camera.mp4,frodobots_data/output_rides_20/ride_37389_20240429112640,,0.033999999999991815
20240429114739,front,552.416,552.45,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_20/ride_37397_20240429114739/recordings/d1b2a8df2f4a2418564db88fb41a1b4b_ride_37397__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240429114739_front_camera.mp4,frodobots_data/output_rides_20/ride_37397_20240429114739,,0.033999999999991815
20240430071614,front,496.816,496.85,0.0340000000000486,True,1.0,True,frodobots_data/output_rides_20/ride_37768_20240430071614/recordings/a66d9478d24124ee8b4c3b89d3cf655c_ride_37768__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240430071614_front_camera.mp4,frodobots_data/output_rides_20/ride_37768_20240430071614,,0.03400000000004866
20240430073555,front,878.266,878.3,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_20/ride_37775_20240430073555/recordings/b912208c9546997b9de2df8f292437e8_ride_37775__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240430073555_front_camera.mp4,frodobots_data/output_rides_20/ride_37775_20240430073555,,0.033999999999991815
20240430105815,front,556.016,556.05,0.0339999999999918,True,2.0,True,frodobots_data/output_rides_20/ride_37837_20240430105815/recordings/c7857efc1b417b6c5ec3c59829987d51_ride_37837__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240430105815_front_camera.mp4,frodobots_data/output_rides_20/ride_37837_20240430105815,,0.033999999999991815
20240430114930,front,316.616,316.65,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_20/ride_37855_20240430114930/recordings/04b83ecddb4a939af6510ea6bdbefa90_ride_37855__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240430114930_front_camera.mp4,frodobots_data/output_rides_20/ride_37855_20240430114930,,0.033999999999991815
20240430133822,front,412.566,412.6,0.0340000000000486,True,5.0,True,frodobots_data/output_rides_20/ride_37888_20240430133822/recordings/ef5dfd74cc489c4f19174abb069a7729_ride_37888__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240430133822_front_camera.mp4,frodobots_data/output_rides_20/ride_37888_20240430133822,,0.03400000000004866
20240501094242,front,21.466,21.5,0.0339999999999989,True,5.0,True,frodobots_data/output_rides_21/ride_38557_20240501094242/recordings/8ffa66fc744580ed2acdc4a048078b47_ride_38557__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240501094242_front_camera.mp4,frodobots_data/output_rides_21/ride_38557_20240501094242,,0.03399999999999892
20240501122152,front,541.566,541.6,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_21/ride_38602_20240501122152/recordings/a563b22269456dc7325fee9641118ef9_ride_38602__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240501122152_front_camera.mp4,frodobots_data/output_rides_21/ride_38602_20240501122152,,0.033999999999991815
20240501132416,front,835.366,835.4,0.0339999999999918,True,2.0,True,frodobots_data/output_rides_21/ride_38624_20240501132416/recordings/014caff34f45557ea16245b9768619b2_ride_38624__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240501132416_front_camera.mp4,frodobots_data/output_rides_21/ride_38624_20240501132416,,0.033999999999991815
20240502110116,front,270.916,270.95,0.0339999999999918,True,2.0,True,frodobots_data/output_rides_21/ride_39232_20240502110116/recordings/a1ea00e69f4dc03f70a6428404d83606_ride_39232__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240502110116_front_camera.mp4,frodobots_data/output_rides_21/ride_39232_20240502110116,,0.033999999999991815
20240502114755,front,399.816,399.85,0.0340000000000486,True,0.0,True,frodobots_data/output_rides_22/ride_39260_20240502114755/recordings/757522a6444bb07495b7be9e70880eac_ride_39260__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240502114755_front_camera.mp4,frodobots_data/output_rides_22/ride_39260_20240502114755,,0.03400000000004866
20240503122234,front,464.766,464.8,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_22/ride_39951_20240503122234/recordings/27a74b21ca423225ba9137b6e28cb11c_ride_39951__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240503122234_front_camera.mp4,frodobots_data/output_rides_22/ride_39951_20240503122234,,0.033999999999991815
