ts,camera,dur_2k,dur_7k,dur_diff,dur_match,ahash_dist,frame_match,path_2k,path_7k,ride_dir_2k,note,dur_diff_7k_minus_2k
20240416074705,front,291.716,291.75,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_14/ride_31358_20240416074705/recordings/2e08aa5abf42a8d30a921fa4db35a54d_ride_31358__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240416074705_front_camera.mp4,frodobots_data/output_rides_14/ride_31358_20240416074705,,0.033999999999991815
20240416095316,front,548.916,548.95,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_14/ride_31385_20240416095316/recordings/727580cb304f906e8319be9c29574cb0_ride_31385__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240416095316_front_camera.mp4,frodobots_data/output_rides_14/ride_31385_20240416095316,,0.033999999999991815
20240416114238,front,408.166,408.2,0.0339999999999918,True,5.0,True,frodobots_data/output_rides_14/ride_31409_20240416114238/recordings/02ea9500b84357e30c4222ab0664d2c1_ride_31409__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240416114238_front_camera.mp4,frodobots_data/output_rides_14/ride_31409_20240416114238,,0.033999999999991815
20240417081702,front,729.266,729.3,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_14/ride_31807_20240417081702/recordings/45aaf23da944887f479e9396c5f9ad41_ride_31807__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240417081702_front_camera.mp4,frodobots_data/output_rides_14/ride_31807_20240417081702,,0.033999999999991815
20240417093408,front,305.866,305.9,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_14/ride_31842_20240417093408/recordings/d5899d889443ea6ebf8611b72310283e_ride_31842__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240417093408_front_camera.mp4,frodobots_data/output_rides_14/ride_31842_20240417093408,,0.033999999999991815
20240417114636,front,538.916,538.95,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_14/ride_31866_20240417114636/recordings/ef8114314d4713da2f52a7b8a70af4b3_ride_31866__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240417114636_front_camera.mp4,frodobots_data/output_rides_14/ride_31866_20240417114636,,0.033999999999991815
20240418074247,front,1056.066,1056.1,0.0339999999998781,True,0.0,True,frodobots_data/output_rides_15/ride_32205_20240418074247/recordings/7f79d9a7d14c0a1c272d8ca3a5f4e745_ride_32205__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240418074247_front_camera.mp4,frodobots_data/output_rides_15/ride_32205_20240418074247,,0.03399999999987813
20240418100148,front,337.116,337.15,0.0339999999999918,True,3.0,True,frodobots_data/output_rides_15/ride_32279_20240418100148/recordings/4ec543248c4b4d4527c706bd09a3fd96_ride_32279__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240418100148_front_camera.mp4,frodobots_data/output_rides_15/ride_32279_20240418100148,,0.033999999999991815
20240418110426,front,987.857,987.9,0.0430000000000063,True,0.0,True,frodobots_data/output_rides_15/ride_32311_20240418110426/recordings/ae52e36ebd44dcaecd093c8fdc45c30a_ride_32311__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240418110426_front_camera.mp4,frodobots_data/output_rides_15/ride_32311_20240418110426,,0.043000000000006366
20240419074216,front,272.966,273.0,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_15/ride_32737_20240419074216/recordings/dd04894b794b3cc9c0d8be9988eb4aa6_ride_32737__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240419074216_front_camera.mp4,frodobots_data/output_rides_15/ride_32737_20240419074216,,0.033999999999991815
20240419094929,front,256.266,256.3,0.0339999999999918,True,3.0,True,frodobots_data/output_rides_15/ride_32799_20240419094929/recordings/ad548b45354b1915c8a3939a1ee0e5d9_ride_32799__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240419094929_front_camera.mp4,frodobots_data/output_rides_15/ride_32799_20240419094929,,0.033999999999991815
20240422120247,front,878.141,878.2,0.0590000000000827,True,1.0,True,frodobots_data/output_rides_17/ride_34274_20240422120247/recordings/343b64c861401e15a1d35da19cfd7de3_ride_34274__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240422120247_front_camera.mp4,frodobots_data/output_rides_17/ride_34274_20240422120247,,0.059000000000082764
20240423075510,front,1040.366,1040.4,0.0340000000001055,True,3.0,True,frodobots_data/output_rides_17/ride_34706_20240423075510/recordings/461959055f4b8c210e76a2a5680106e0_ride_34706__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240423075510_front_camera.mp4,frodobots_data/output_rides_17/ride_34706_20240423075510,,0.0340000000001055
20240423105420,front,291.216,291.25,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_17/ride_34803_20240423105420/recordings/7a475aee8643d9832c605ca66c72d079_ride_34803__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240423105420_front_camera.mp4,frodobots_data/output_rides_17/ride_34803_20240423105420,,0.033999999999991815
20240424073442,front,226.066,226.1,0.0339999999999918,True,2.0,True,frodobots_data/output_rides_18/ride_35252_20240424073442/recordings/b9be74b2df465c3ef1fcf6b2cf2315d8_ride_35252__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240424073442_front_camera.mp4,frodobots_data/output_rides_18/ride_35252_20240424073442,,0.033999999999991815
20240425073744,front,1086.916,1086.95,0.0340000000001055,True,1.0,True,frodobots_data/output_rides_18/ride_35797_20240425073744/recordings/58ef2923424310aa6c3b93b253548d69_ride_35797__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240425073744_front_camera.mp4,frodobots_data/output_rides_18/ride_35797_20240425073744,,0.0340000000001055
20240425094114,front,297.116,297.15,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_18/ride_35846_20240425094114/recordings/4d33bbad1847545e603ee1a086a99e74_ride_35846__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240425094114_front_camera.mp4,frodobots_data/output_rides_18/ride_35846_20240425094114,,0.033999999999991815
20240425103207,front,351.516,351.55,0.0339999999999918,True,2.0,True,frodobots_data/output_rides_18/ride_35875_20240425103207/recordings/766c17dd9d4851158bed42a781d3d4f9_ride_35875__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240425103207_front_camera.mp4,frodobots_data/output_rides_18/ride_35875_20240425103207,,0.033999999999991815
20240425113831,front,340.566,340.6,0.0340000000000486,True,3.0,True,frodobots_data/output_rides_18/ride_35911_20240425113831/recordings/76d05d637b45fafb63dddea29f156604_ride_35911__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240425113831_front_camera.mp4,frodobots_data/output_rides_18/ride_35911_20240425113831,,0.03400000000004866
20240426065157,front,385.816,385.85,0.0340000000000486,True,1.0,True,frodobots_data/output_rides_19/ride_36222_20240426065157/recordings/6f963f03ef4b2ba6c2d63bb3ac7f3db9_ride_36222__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426065157_front_camera.mp4,frodobots_data/output_rides_19/ride_36222_20240426065157,,0.03400000000004866
20240426081231,front,655.166,655.2,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_19/ride_36253_20240426081231/recordings/364c78a8214832ff41be6585256cc513_ride_36253__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240426081231_front_camera.mp4,frodobots_data/output_rides_19/ride_36253_20240426081231,,0.033999999999991815
20240426084403,front,115.554,115.6,0.0459999999999922,True,5.0,True,frodobots_data/output_rides_19/ride_36275_20240426084403/recordings/7605d12c574b228bf9f1f384394497f2_ride_36275__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240426084403_front_camera.mp4,frodobots_data/output_rides_19/ride_36275_20240426084403,,0.04599999999999227
20240426090033,front,615.853,615.9,0.0470000000000254,True,1.0,True,frodobots_data/output_rides_19/ride_36291_20240426090033/recordings/a9063aa5084437efe37954bdff75b29b_ride_36291__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426090033_front_camera.mp4,frodobots_data/output_rides_19/ride_36291_20240426090033,,0.047000000000025466
20240426124146,front,929.866,929.9,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_19/ride_36331_20240426124146/recordings/55c05fc23c46d3936e63168960358659_ride_36331__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426124146_front_camera.mp4,frodobots_data/output_rides_19/ride_36331_20240426124146,,0.033999999999991815
20240426150316,front,656.216,656.25,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_19/ride_36366_20240426150316/recordings/61f459cee54750eaedb7f3ab0ce6d8f3_ride_36366__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240426150316_front_camera.mp4,frodobots_data/output_rides_19/ride_36366_20240426150316,,0.033999999999991815
20240429053732,front,759.416,759.45,0.0339999999999918,True,2.0,True,frodobots_data/output_rides_20/ride_37300_20240429053732/recordings/af3824241f49b5632d8ce4b0aaf3c2a1_ride_37300__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240429053732_front_camera.mp4,frodobots_data/output_rides_20/ride_37300_20240429053732,,0.033999999999991815
20240429085813,front,431.316,431.35,0.0340000000000486,True,1.0,True,frodobots_data/output_rides_20/ride_37351_20240429085813/recordings/40058c13d147f20bc081ddabb5aa7a94_ride_37351__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240429085813_front_camera.mp4,frodobots_data/output_rides_20/ride_37351_20240429085813,,0.03400000000004866
20240429111610,front,414.466,414.5,0.0339999999999918,True,4.0,True,frodobots_data/output_rides_20/ride_37383_20240429111610/recordings/902e7278b54d191f1c366989e90e89d0_ride_37383__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240429111610_front_camera.mp4,frodobots_data/output_rides_20/ride_37383_20240429111610,,0.033999999999991815
20240429114540,front,310.816,310.85,0.0340000000000486,True,0.0,True,frodobots_data/output_rides_20/ride_37395_20240429114540/recordings/5a095a82c54a79ee471e01a464a94fc0_ride_37395__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240429114540_front_camera.mp4,frodobots_data/output_rides_20/ride_37395_20240429114540,,0.03400000000004866
20240430070818,front,331.766,331.8,0.0339999999999918,True,5.0,True,frodobots_data/output_rides_20/ride_37765_20240430070818/recordings/9ecd9fb4e7486587be600b8d2b13d14b_ride_37765__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240430070818_front_camera.mp4,frodobots_data/output_rides_20/ride_37765_20240430070818,,0.033999999999991815
20240430080453,front,262.416,262.45,0.0339999999999918,True,1.0,True,frodobots_data/output_rides_20/ride_37779_20240430080453/recordings/1a67ec48764d1a8f97609bb754f32e35_ride_37779__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240430080453_front_camera.mp4,frodobots_data/output_rides_20/ride_37779_20240430080453,,0.033999999999991815
20240430104449,front,386.616,386.65,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_20/ride_37831_20240430104449/recordings/8961fb22574f2e87206679a5d097eb03_ride_37831__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240430104449_front_camera.mp4,frodobots_data/output_rides_20/ride_37831_20240430104449,,0.033999999999991815
20240430114001,front,478.616,478.65,0.0339999999999918,True,2.0,True,frodobots_data/output_rides_20/ride_37848_20240430114001/recordings/b34d692f694b2795057c428a65f077dd_ride_37848__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240430114001_front_camera.mp4,frodobots_data/output_rides_20/ride_37848_20240430114001,,0.033999999999991815
20240430135028,front,112.516,112.55,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_20/ride_37893_20240430135028/recordings/67947f918541324f2e28ebb15d571a62_ride_37893__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240430135028_front_camera.mp4,frodobots_data/output_rides_20/ride_37893_20240430135028,,0.033999999999991815
20240501075518,front,323.366,323.4,0.0339999999999918,True,3.0,True,frodobots_data/output_rides_21/ride_38482_20240501075518/recordings/a0b6e36c7343076fbe6d9497d01bc698_ride_38482__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240501075518_front_camera.mp4,frodobots_data/output_rides_21/ride_38482_20240501075518,,0.033999999999991815
20240501121014,front,494.565999,494.6,0.0340010000000461,True,2.0,True,frodobots_data/output_rides_21/ride_38600_20240501121014/recordings/9e063365674aafe75a7202a0c69110de_ride_38600__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240501121014_front_camera.mp4,frodobots_data/output_rides_21/ride_38600_20240501121014,,0.03400100000004613
20240501134601,front,1410.853,1410.9,0.0470000000000254,True,0.0,True,frodobots_data/output_rides_21/ride_38632_20240501134601/recordings/66b477d6294ceb52809b519611235c67_ride_38632__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240501134601_front_camera.mp4,frodobots_data/output_rides_21/ride_38632_20240501134601,,0.047000000000025466
20240502104537,front,667.316,667.35,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_21/ride_39220_20240502104537/recordings/3d672f652b4f77f80efc30beb14b9ec1_ride_39220__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240502104537_front_camera.mp4,frodobots_data/output_rides_21/ride_39220_20240502104537,,0.033999999999991815
20240502113600,front,320.86,320.9,0.0399999999999636,True,1.0,True,frodobots_data/output_rides_22/ride_39254_20240502113600/recordings/80b4833fb04bcad440a7698297aa6194_ride_39254__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240502113600_front_camera.mp4,frodobots_data/output_rides_22/ride_39254_20240502113600,,0.03999999999996362
20240503120743,front,371.966,372.0,0.0339999999999918,True,0.0,True,frodobots_data/output_rides_22/ride_39940_20240503120743/recordings/911844cd864e7e364e1158b3e9d3e651_ride_39940__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_f6a757_20240503120743_front_camera.mp4,frodobots_data/output_rides_22/ride_39940_20240503120743,,0.033999999999991815
