ts,camera,dur_2k,dur_7k,dur_diff,dur_match,ahash_dist,frame_match,path_2k,path_7k,ride_dir_2k,note,dur_diff_7k_minus_2k
20240311202707,front,213.264999,220.4,7.135001000000017,False,0.0,True,../frodobots/frodobots_data/output_rides_3/ride_20876_20240311202707/recordings/58d06879f74b267613cf17956b6dfaae_ride_20876__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240311202707_front_camera.mp4,../frodobots/frodobots_data/output_rides_3/ride_20876_20240311202707,,7.135001000000017
20240312000156,front,148.748,148.85,0.1020000000000038,False,0.0,True,../frodobots/frodobots_data/output_rides_3/ride_20901_20240312000156/recordings/b6acdc15684bd43088f8a1a5fb92421a_ride_20901__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee0a18_20240312000156_front_camera.mp4,../frodobots/frodobots_data/output_rides_3/ride_20901_20240312000156,,0.10200000000000387
20240312062259,front,213.588,192.95,20.638000000000005,False,0.0,True,../frodobots/frodobots_data/output_rides_3/ride_20983_20240312062259/recordings/1579d903b44a7189d9968f99c799ec37_ride_20983__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240312062259_front_camera.mp4,../frodobots/frodobots_data/output_rides_3/ride_20983_20240312062259,,-20.638000000000005
20240313011852,front,86.677,0.60251,86.07449000000001,False,0.0,True,../frodobots/frodobots_data/output_rides_3/ride_21124_20240313011852/recordings/ea5de063bc475ce5ff20f8a6427070b3_ride_21124__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_577967_20240313011852_front_camera.mp4,../frodobots/frodobots_data/output_rides_3/ride_21124_20240313011852,,-86.07449000000001
20240313114112,front,336.81,337.15,0.339999999999975,False,0.0,True,../frodobots/frodobots_data/output_rides_3/ride_21247_20240313114112/recordings/45f3be62e14dcb60944690b4db8632c3_ride_21247__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240313114112_front_camera.mp4,../frodobots/frodobots_data/output_rides_3/ride_21247_20240313114112,,0.339999999999975
20240313133101,front,1216.098,1216.2,0.1020000000000891,False,0.0,True,../frodobots/frodobots_data/output_rides_3/ride_21263_20240313133101/recordings/10e645a84044382450feae80edd41f8e_ride_21263__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240313133101_front_camera.mp4,../frodobots/frodobots_data/output_rides_3/ride_21263_20240313133101,,0.10200000000008913
20240314091133,front,538.326,524.85,13.476,False,2.0,True,../frodobots/frodobots_data/output_rides_3/ride_21478_20240314091133/recordings/9a62dd34394c35183a0f7291c6e3a3f2_ride_21478__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240314091133_front_camera.mp4,../frodobots/frodobots_data/output_rides_3/ride_21478_20240314091133,,-13.475999999999999
20240315032133,front,39.376,5.3,34.076,False,2.0,True,../frodobots/frodobots_data/output_rides_3/ride_21651_20240315032133/recordings/ef4177d0e14e68aa3800179b985d23f1_ride_21651__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_577967_20240315032133_front_camera.mp4,../frodobots/frodobots_data/output_rides_3/ride_21651_20240315032133,,-34.076
20240315032433,front,39.888,0.987654,38.900346,False,9.0,True,../frodobots/frodobots_data/output_rides_3/ride_21653_20240315032433/recordings/a9ba74ca9f4c5ac9852f17859fd513fa_ride_21653__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_577967_20240315032433_front_camera.mp4,../frodobots/frodobots_data/output_rides_3/ride_21653_20240315032433,,-38.900346
20240315053908,front,1388.895997,1267.15,121.745997,False,0.0,True,../frodobots/frodobots_data/output_rides_3/ride_21683_20240315053908/recordings/befb7fc7f6432e9eedb9c792d8818d4c_ride_21683__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_577967_20240315053908_front_camera.mp4,../frodobots/frodobots_data/output_rides_3/ride_21683_20240315053908,,-121.74599699999999
