ts,camera,dur_2k,dur_7k,dur_diff,dur_match,ahash_dist,frame_match,path_2k,path_7k,ride_dir_2k,note
20240131104731,front,1028.766,1028.8,0.03399999999987813,True,1,True,../frodobots/frodobots_data/output_rides_0/ride_17704_20240131104731/recordings/533da0dfc94bf14f54d1358d27959f92_ride_17704__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240131104731_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17704_20240131104731,
20240131073421,front,14.266,14.3,0.034000000000000696,True,2,True,../frodobots/frodobots_data/output_rides_0/ride_17691_20240131073421/recordings/457cfa99934d8ff38461c4b333441762_ride_17691__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240131073421_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17691_20240131073421,
20240131084734,front,109.266,109.3,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_0/ride_17696_20240131084734/recordings/c1768c422c45362c087bc290f15cd042_ride_17696__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240131084734_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17696_20240131084734,
20240131115506,front,187.716,187.75,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_0/ride_17708_20240131115506/recordings/cd7b345a6849d89725182ea45f5e14e2_ride_17708__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240131115506_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17708_20240131115506,
20240131124122,front,165.316,165.35,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_0/ride_17710_20240131124122/recordings/401dfdd8e944b953e89cbba7dd866882_ride_17710__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240131124122_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17710_20240131124122,
20240131084340,front,56.716,56.75,0.03399999999999892,True,0,True,../frodobots/frodobots_data/output_rides_0/ride_17695_20240131084340/recordings/9e2e893af8436b521eb8e291112c88b2_ride_17695__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240131084340_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17695_20240131084340,
20240201065845,front,162.566,162.6,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_0/ride_17749_20240201065845/recordings/e5ea423d4544e19189303bb8aa8c6452_ride_17749__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240201065845_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17749_20240201065845,
20240201063811,front,18.466,18.5,0.03399999999999892,True,8,True,../frodobots/frodobots_data/output_rides_0/ride_17746_20240201063811/recordings/01247c33d84c698ccd26f3811585cdc2_ride_17746__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240201063811_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17746_20240201063811,
20240201062202,front,17.316,17.35,0.03400000000000247,True,0,True,../frodobots/frodobots_data/output_rides_0/ride_17741_20240201062202/recordings/8babcef9ce46a08316959ab4f8632312_ride_17741__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240201062202_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17741_20240201062202,
20240201061418,front,32.716,32.75,0.03399999999999892,True,0,True,../frodobots/frodobots_data/output_rides_0/ride_17736_20240201061418/recordings/69364e401348b8051a41b29db64d2de2_ride_17736__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240201061418_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17736_20240201061418,
20240202052517,front,54.116,54.15,0.03399999999999892,True,1,True,../frodobots/frodobots_data/output_rides_0/ride_17777_20240202052517/recordings/5f9bd7da154530ebedf22fafc5c48157_ride_17777__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240202052517_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17777_20240202052517,
20240202050706,front,1968.316,1968.35,0.03399999999987813,True,1,True,../frodobots/frodobots_data/output_rides_0/ride_17774_20240202050706/recordings/102eaed9cf4bf0a42f49d489e472cc12_ride_17774__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240202050706_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17774_20240202050706,
20240202065854,front,204.466,204.5,0.033999999999991815,True,3,True,../frodobots/frodobots_data/output_rides_0/ride_17782_20240202065854/recordings/15d0b0351f4f749f5aff01bc8d4a6b34_ride_17782__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240202065854_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17782_20240202065854,
20240203051535,front,28.616,28.65,0.03399999999999892,True,3,True,../frodobots/frodobots_data/output_rides_0/ride_17819_20240203051535/recordings/71eb0f3bb041d858e789e2af5cf4e078_ride_17819__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240203051535_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17819_20240203051535,
20240203041535,front,99.966,100.0,0.034000000000006025,True,0,True,../frodobots/frodobots_data/output_rides_0/ride_17808_20240203041535/recordings/af24363c51496d93212f74b43a4c26b2_ride_17808__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240203041535_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17808_20240203041535,
20240202090154,front,350.116,350.15,0.033999999999991815,True,3,True,../frodobots/frodobots_data/output_rides_0/ride_17788_20240202090154/recordings/ec97c73d254c4114139f3ca909915662_ride_17788__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240202090154_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17788_20240202090154,
20240203053644,front,39.716,39.75,0.03399999999999892,True,1,True,../frodobots/frodobots_data/output_rides_0/ride_17823_20240203053644/recordings/b8135646db4a286b1590c7b86f935b72_ride_17823__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240203053644_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17823_20240203053644,
20240203070534,front,44.266,44.3,0.03399999999999892,True,1,True,../frodobots/frodobots_data/output_rides_0/ride_17830_20240203070534/recordings/fc6b62f41e46faa73571c3b4bff330b8_ride_17830__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240203070534_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17830_20240203070534,
20240203103305,front,60.566,60.6,0.03399999999999892,True,1,True,../frodobots/frodobots_data/output_rides_0/ride_17836_20240203103305/recordings/58cfcdde9442c317c7e4eb8a52e3a1a1_ride_17836__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240203103305_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17836_20240203103305,
20240203095803,front,38.466,38.5,0.03399999999999892,True,6,True,../frodobots/frodobots_data/output_rides_0/ride_17834_20240203095803/recordings/5d8ca188e44f4093f8e49ba21461c192_ride_17834__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240203095803_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17834_20240203095803,
20240207032244,front,21.766,21.8,0.03400000000000247,True,0,True,../frodobots/frodobots_data/output_rides_1/ride_17955_20240207032244/recordings/de9b159a86432e685538af9e11333028_ride_17955__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240207032244_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_17955_20240207032244,
20240206070635,front,518.016,518.05,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_1/ride_17917_20240206070635/recordings/72ade3f88642eb15ee5e259ee11748d8_ride_17917__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240206070635_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_17917_20240206070635,
20240205105423,front,717.466,717.5,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_17897_20240205105423/recordings/859524f98c45483a7b2d6e81c9354df7_ride_17897__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240205105423_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_17897_20240205105423,
20240203101722,front,321.316,321.35,0.03400000000004866,True,4,True,../frodobots/frodobots_data/output_rides_0/ride_17835_20240203101722/recordings/ab370ee3a64685979927b7b4ae46c992_ride_17835__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240203101722_front_camera.mp4,../frodobots/frodobots_data/output_rides_0/ride_17835_20240203101722,
20240207072347,front,18.466,18.5,0.03399999999999892,True,2,True,../frodobots/frodobots_data/output_rides_1/ride_17997_20240207072347/recordings/983e455f844cee2691bc0b8e0046c287_ride_17997__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240207072347_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_17997_20240207072347,
20240207075314,front,472.966,473.0,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18004_20240207075314/recordings/0d2560845d4f6ff73fba6bb155417763_ride_18004__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240207075314_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18004_20240207075314,
20240207062907,front,34.12,15.0,19.119999999999997,False,0,True,../frodobots/frodobots_data/output_rides_1/ride_17988_20240207062907/recordings/a738c65663433133ae14dcab9e35a5f7_ride_17988__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240207062907_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_17988_20240207062907,
20240207071936,front,215.616,215.65,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_17995_20240207071936/recordings/647047d58d4191793072618bb1380dfd_ride_17995__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240207071936_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_17995_20240207071936,
20240207053207,front,436.966,437.0,0.033999999999991815,True,3,True,../frodobots/frodobots_data/output_rides_1/ride_17976_20240207053207/recordings/9779060fd34690f9fb126b870a737e9f_ride_17976__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240207053207_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_17976_20240207053207,
20240207064041,front,63.566,63.6,0.03399999999999892,True,3,True,../frodobots/frodobots_data/output_rides_1/ride_17991_20240207064041/recordings/1d49e3e5a04ac8fa847745b621cfc1f7_ride_17991__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_380f32_20240207064041_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_17991_20240207064041,
20240207121248,front,18.416,18.45,0.03399999999999892,True,7,True,../frodobots/frodobots_data/output_rides_1/ride_18010_20240207121248/recordings/2dd150d00841b5c485b22eb07b884c94_ride_18010__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240207121248_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18010_20240207121248,
20240207123018,front,0.566,0.6,0.03400000000000003,True,2,True,../frodobots/frodobots_data/output_rides_1/ride_18013_20240207123018/recordings/f0807cbca5403a4e486b87b319aba872_ride_18013__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240207123018_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18013_20240207123018,
20240207122621,front,41.166,41.2,0.034000000000006025,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18012_20240207122621/recordings/05706dc94943ae9bb1ac8aaff4a325c8_ride_18012__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240207122621_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18012_20240207122621,
20240207121759,front,69.966,70.0,0.034000000000006025,True,9,True,../frodobots/frodobots_data/output_rides_1/ride_18011_20240207121759/recordings/89cfb0d9794fa494d474cc8c8dcfd1cd_ride_18011__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240207121759_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18011_20240207121759,
20240207124434,front,28.066,28.1,0.03400000000000247,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18014_20240207124434/recordings/f420c1799e48092f92a8b3abfef7b8a5_ride_18014__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240207124434_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18014_20240207124434,
20240208005327,front,18.816,18.85,0.03400000000000247,True,8,True,../frodobots/frodobots_data/output_rides_1/ride_18020_20240208005327/recordings/2c655f329e46154f7e7771af71e450d0_ride_18020__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee0a18_20240208005327_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18020_20240208005327,
20240208011426,front,268.816,268.85,0.03400000000004866,True,3,True,../frodobots/frodobots_data/output_rides_1/ride_18026_20240208011426/recordings/284e7742854ebe2f665655b91c6e20bb_ride_18026__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee0a18_20240208011426_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18026_20240208011426,
20240208005912,front,17.266,17.3,0.03400000000000247,True,0,True,../frodobots/frodobots_data/output_rides_1/ride_18023_20240208005912/recordings/17ce4d6cd8487670bfc1bf871a536ec5_ride_18023__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee0a18_20240208005912_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18023_20240208005912,
20240208014100,front,44.266,44.3,0.03399999999999892,True,2,True,../frodobots/frodobots_data/output_rides_1/ride_18028_20240208014100/recordings/e480a56fe24184623a2205880867dcec_ride_18028__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208014100_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18028_20240208014100,
20240208010909,front,211.166,211.2,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18025_20240208010909/recordings/fd4bc2b404431d8f2fc1979d91047797_ride_18025__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208010909_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18025_20240208010909,
20240208012705,front,133.616,133.65,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18027_20240208012705/recordings/bd7cf6546848bec552a6c6a547f34bf5_ride_18027__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee0a18_20240208012705_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18027_20240208012705,
20240208005611,front,41.215999,41.25,0.0340010000000035,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18021_20240208005611/recordings/b9a607e2bb453c3ada0355b14cfbe012_ride_18021__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee0a18_20240208005611_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18021_20240208005611,
20240208032828,front,16.916,16.95,0.03399999999999892,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18041_20240208032828/recordings/9e1ec0d5654017d3e7363b9803cb435e_ride_18041__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208032828_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18041_20240208032828,
20240208031945,front,28.216,28.25,0.03399999999999892,True,3,True,../frodobots/frodobots_data/output_rides_1/ride_18040_20240208031945/recordings/71ab53839a491c1bdb43678e8f565d0c_ride_18040__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208031945_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18040_20240208031945,
20240208063634,front,587.616,587.65,0.033999999999991815,True,3,True,../frodobots/frodobots_data/output_rides_1/ride_18046_20240208063634/recordings/9f3270a1ba4f3c11af8cf9b29ea86c0b_ride_18046__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208063634_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18046_20240208063634,
20240208020351,front,136.066,136.1,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_1/ride_18031_20240208020351/recordings/322afb4c95481a3bc514838deef78b3c_ride_18031__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208020351_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18031_20240208020351,
20240208064744,front,8.266,8.3,0.034000000000000696,True,3,True,../frodobots/frodobots_data/output_rides_1/ride_18047_20240208064744/recordings/2c7e1435e84c55a6683ff88330c893d8_ride_18047__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208064744_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18047_20240208064744,
20240208052916,front,163.466,163.5,0.033999999999991815,True,6,True,../frodobots/frodobots_data/output_rides_1/ride_18043_20240208052916/recordings/9f6d64d2434f393102e9d9bbecba4854_ride_18043__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208052916_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18043_20240208052916,
20240208065746,front,316.416,316.45,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18050_20240208065746/recordings/8f78c783c44ada74a9f2bfa7c6992a00_ride_18050__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208065746_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18050_20240208065746,
20240208071120,front,19.716,19.75,0.03399999999999892,True,2,True,../frodobots/frodobots_data/output_rides_1/ride_18052_20240208071120/recordings/bfbf69298f4a7a615a8aa1aadaf3d356_ride_18052__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208071120_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18052_20240208071120,
20240208071715,front,93.616,93.65,0.034000000000006025,True,3,True,../frodobots/frodobots_data/output_rides_1/ride_18053_20240208071715/recordings/acfdd641db4ea650333baf99104acea2_ride_18053__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208071715_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18053_20240208071715,
20240208065517,front,7.016,7.05,0.03399999999999981,True,2,True,../frodobots/frodobots_data/output_rides_1/ride_18049_20240208065517/recordings/bce983c45143551b96650b9e0cd9454e_ride_18049__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208065517_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18049_20240208065517,
20240208094056,front,431.666,431.7,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18066_20240208094056/recordings/a6e588c41b41196dc3852abc0082e940_ride_18066__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240208094056_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18066_20240208094056,
20240208064920,front,24.816,24.85,0.03400000000000247,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18048_20240208064920/recordings/2421fa467446def1e1c98b8cf8b0322e_ride_18048__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240208064920_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18048_20240208064920,
20240209091433,front,81.966,82.0,0.034000000000006025,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18137_20240209091433/recordings/771a9fbdfb465bd34bac1db4ebc1a87b_ride_18137__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240209091433_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18137_20240209091433,
20240208110039,front,41.166,41.2,0.034000000000006025,True,5,True,../frodobots/frodobots_data/output_rides_1/ride_18074_20240208110039/recordings/b60217f46c4f5a922838fcb8031b2e13_ride_18074__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240208110039_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18074_20240208110039,
20240209000123,front,58.766,58.8,0.03399999999999892,True,4,True,../frodobots/frodobots_data/output_rides_1/ride_18083_20240209000123/recordings/776bddfeb641fe93c69ff28c1f8084a8_ride_18083__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee0a18_20240209000123_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18083_20240209000123,
20240208104835,front,33.566,33.6,0.03399999999999892,True,3,True,../frodobots/frodobots_data/output_rides_1/ride_18071_20240208104835/recordings/c0fcb2f5894af241fa82bebe59456adb_ride_18071__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240208104835_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18071_20240208104835,
20240209000326,front,46.116,46.15,0.03399999999999892,True,2,True,../frodobots/frodobots_data/output_rides_1/ride_18084_20240209000326/recordings/e56fa5eb7240861ddb1f6cb1b1b7162a_ride_18084__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee0a18_20240209000326_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18084_20240209000326,
20240208123412,front,95.377,95.4,0.023000000000010346,True,2,True,../frodobots/frodobots_data/output_rides_1/ride_18081_20240208123412/recordings/ac3d324d5d4314de4b374dbe20d666c9_ride_18081__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240208123412_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18081_20240208123412,
20240209094210,front,39.766,39.8,0.03399999999999892,True,7,True,../frodobots/frodobots_data/output_rides_1/ride_18147_20240209094210/recordings/084ab1fba8427f26d15683af6a994582_ride_18147__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240209094210_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18147_20240209094210,
20240209103107,front,208.716,208.75,0.033999999999991815,True,5,True,../frodobots/frodobots_data/output_rides_1/ride_18159_20240209103107/recordings/8ca6b36e7747adb345b6eda676a71e64_ride_18159__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240209103107_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18159_20240209103107,
20240209094345,front,32.466,32.5,0.03399999999999892,True,6,True,../frodobots/frodobots_data/output_rides_1/ride_18148_20240209094345/recordings/39f5ecd6d244ec704e4ab889bf85a235_ride_18148__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240209094345_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18148_20240209094345,
20240209102623,front,68.216,68.25,0.034000000000006025,True,5,True,../frodobots/frodobots_data/output_rides_1/ride_18158_20240209102623/recordings/7c11b79ae2471740f34e4f998c439022_ride_18158__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240209102623_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18158_20240209102623,
20240209101835,front,140.766,140.8,0.034000000000020236,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18156_20240209101835/recordings/c3dfe0e3df43ebc86a3e9a92bcc9f8a8_ride_18156__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240209101835_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18156_20240209101835,
20240209101143,front,59.966,60.0,0.03399999999999892,True,5,True,../frodobots/frodobots_data/output_rides_1/ride_18155_20240209101143/recordings/ecdd59b33442937b3716dcb7ec99e868_ride_18155__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240209101143_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18155_20240209101143,
20240209113453,front,141.366,141.4,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_1/ride_18168_20240209113453/recordings/601ba4fba44e4015791be7ba2c897455_ride_18168__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240209113453_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18168_20240209113453,
20240209103709,front,37.416,37.45,0.034000000000006025,True,4,True,../frodobots/frodobots_data/output_rides_1/ride_18160_20240209103709/recordings/9e27b560ac4a15e74fd9479cc8dd9da3_ride_18160__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240209103709_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18160_20240209103709,
20240209111948,front,214.065999,214.1,0.03400099999998929,True,3,True,../frodobots/frodobots_data/output_rides_1/ride_18165_20240209111948/recordings/f83b03f89c43ac0fe6e127b70b249115_ride_18165__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240209111948_front_camera.mp4,../frodobots/frodobots_data/output_rides_1/ride_18165_20240209111948,
