frame_id,timestamp
261,1705305005.675
262,1705305005.725
263,1705305005.775
264,1705305005.825
265,1705305005.875
266,1705305005.925
267,1705305005.975
268,1705305006.025
269,1705305006.075
270,1705305006.125
271,1705305006.175
272,1705305006.225
273,1705305006.275
274,1705305006.325
275,1705305006.375
276,1705305006.425
277,1705305006.475
278,1705305006.525
279,1705305006.575
280,1705305006.625
281,1705305006.675
282,1705305006.725
283,1705305006.775
284,1705305006.825
285,1705305006.875
286,1705305006.925
287,1705305006.975
288,1705305007.025
289,1705305007.075
290,1705305007.125
291,1705305007.175
292,1705305007.225
293,1705305007.275
294,1705305007.325
295,1705305007.375
296,1705305007.425
297,1705305007.475
298,1705305007.525
299,1705305007.575
300,1705305007.625
301,1705305007.675
302,1705305007.725
303,1705305007.775
304,1705305007.825
305,1705305007.875
306,1705305007.925
307,1705305007.975
308,1705305008.025
309,1705305008.075
310,1705305008.125
311,1705305008.175
312,1705305008.225
313,1705305008.275
314,1705305008.325
315,1705305008.375
316,1705305008.425
317,1705305008.475
318,1705305008.525
319,1705305008.575
320,1705305008.625
321,1705305008.675
322,1705305008.725
323,1705305008.775
324,1705305008.825
325,1705305008.875
326,1705305008.925
327,1705305008.975
328,1705305009.025
329,1705305009.075
330,1705305009.125
331,1705305009.175
332,1705305009.225
333,1705305009.275
334,1705305009.325
335,1705305009.375
336,1705305009.425
337,1705305009.475
338,1705305009.525
339,1705305009.575
340,1705305009.625
341,1705305009.675
342,1705305009.725
343,1705305009.775
344,1705305009.825
345,1705305009.875
346,1705305009.925
347,1705305009.975
348,1705305010.025
349,1705305010.075
350,1705305010.125
351,1705305010.175
352,1705305010.225
353,1705305010.275
354,1705305010.325
355,1705305010.375
356,1705305010.425
357,1705305010.475
358,1705305010.525
